Item Id,Item Name,Monster,Components
76289,Ludroth Bone Sword 1,Ludroth,"Immature Sponge [Ludroth]
Hydro Hide [Ludroth]
Monster Bone S"
140801,Ludroth's Nail 1,Ludroth,"Immature Sponge [Ludroth]
Hydro Hide [Ludroth]
Bird Wyvern Fang"
207105,Ludroth Bone Mace 1,Ludroth,"Immature Sponge [Ludroth]
Hydro Hide [Ludroth]
Carpenterbug
Monster Bone S"
273153,Ludroth Bone Spear 1,Ludroth,"Immature Sponge [Ludroth]
Hydro Hide [Ludroth]
Carpenterbug"
79873,Nocturnal Falx 1,Malfestio,"Malfestio Wingtalon [Malfestio]
Malfestio Webbing [Malfestio]
Machalite Ore
Monster Bone M"
133633,Shura Fan 1,Malfestio,"Malfestio Webbing [Malfestio]
Malfestio Wingtalon [Malfestio]
Azurefeather [Malfestio]
Machalite Ore"
262913,Cross Coloris 1,Malfestio,"Malfestio Tailfeather [Malfestio]
Azurefeather [Malfestio]
Malfestio Ear [Malfestio]
Machalite Ore"
332545,Binary Blaster 1,Malfestio,"Malfestio Ear [Malfestio]
Azurefeather [Malfestio]
Lightcrystal"
485121,Drowsy Eye 1,Malfestio,"Azurefeather+ [Malfestio]
Malfestio Wing [Malfestio]
Avian Finebone"
595201,Dream Captor 1,Malfestio,"Malfestio Wingtalon [Malfestio]
Malfestio Ear [Malfestio]
Sleep Sac [Malfestio]
Machalite Ore"
683265,Sleeper Blaster 1,Malfestio,"Azurefeather+ [Malfestio]
Malfestio Wingtalon+ [Malfestio]
Carbalite Ore"
863233,Fool's Harp 1,Malfestio,"Malfestio Wingtalon [Malfestio]
Azurefeather [Malfestio]
Machalite Ore
Monster Bone M"
987649,Horror Zofar 1,Malfestio,"Malfestio Webbing [Malfestio]
Malfestio Wingtalon [Malfestio]
Malfestio Ear [Malfestio]
Machalite Ore"
80641,Hanayako Yohino 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Purplefur [Mizutsune]
Mizutsune Tail [Mizutsune]
Dragonite Ore"
145409,Hana no Nagoriwo 1,Mizutsune,"Mizutsune Fin [Mizutsune]
Mizutsune Scale [Mizutsune]
Mizutsune Tail [Mizutsune]
Dragonite Ore"
211457,Purity Hammer 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Fin [Mizutsune]
Mizutsune Scale [Mizutsune]
Dragonite Ore"
277249,Hana mo Hana Nare 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Scale [Mizutsune]
Mizutsune Fin [Mizutsune]
Dragonite Ore"
338945,Cirrus Blaster 1,Mizutsune,"Mizutsune Scale [Mizutsune]
Mizutsune Claw [Mizutsune]
Mizutsune Fin [Mizutsune]"
470785,Desolate Mist 1,Mizutsune,"Mizutsune Fin [Mizutsune]
Mizutsune Tail [Mizutsune]
Mizutsune Purplefur [Mizutsune]"
539649,Kakaru Kumo Naki 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Scale [Mizutsune]
Bubblefoam [Mizutsune]
Dragonite Ore"
600833,Fond Farewell 1,Mizutsune,"Mizutsune Tail [Mizutsune]
Mizutsune Scale [Mizutsune]
Mizutsune Claw [Mizutsune]
Dragonite Ore"
616961,Inceadeus 1,Mizutsune,"Ocean Pyroxene
Privilege G
Mizutsune Shard [Mizutsune]
Mizutsune Purplefell [Mizutsune]"
668417,Ukiyo no Yamiwo 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Tail [Mizutsune]
Mizutsune Fin [Mizutsune]
Dragonite Ore"
732161,Blessed Rain 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Scale [Mizutsune]
Mizutsune Fin [Mizutsune]"
800001,Morning Dawn 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Scale [Mizutsune]
Bubblefoam [Mizutsune]
Dragonite Ore"
865025,Poetic Bell 1,Mizutsune,"Mizutsune Scale [Mizutsune]
Mizutsune Claw [Mizutsune]
Bubblefoam [Mizutsune]
Dragonite Ore"
926465,Fox Halberd 1,Mizutsune,"Mizutsune Claw [Mizutsune]
Mizutsune Scale [Mizutsune]
Mizutsune Purplefur [Mizutsune]
Dragonite Ore"
991489,Mizuniya Drill 1,Mizutsune,"Mizutsune Fin [Mizutsune]
Mizutsune Claw [Mizutsune]
Mizutsune Scale [Mizutsune]
Dragonite Ore"
71425,Skraga 1,Najarala,"Najarala Sounder [Najarala]
Najarala Shell [Najarala]
Machalite Ore"
133377,Spiked Circle 1,Najarala,"Najarala Sounder [Najarala]
Najarala Hide [Najarala]
Najarala Fang [Najarala]"
263681,Twistcrawl 1,Najarala,"Najarala Shell [Najarala]
Najarala Fang [Najarala]
Paralysis Sac"
263937,Twisting Crawler 1,Najarala,"Hyper Hunter I
Najarala Hide+ [Najarala]
Najarala Sounder+ [Najarala]
Chilling Beak [Najarala]"
334849,Bite Blaster 1,Najarala,"Najarala Shell [Najarala]
Najarala Sounder [Najarala]
Chilling Beak [Najarala]
Monster Bone M"
533505,Coiled Nail 1,Najarala,"Najarala Shell [Najarala]
Najarala Fang [Najarala]
Monster Bone L"
533761,Coiled Saber 1,Najarala,"Hyper Hunter I
Najarala Carapace [Najarala]
Najarala Sounder+ [Najarala]
Chilling Beak [Najarala]"
599553,Flickaxe 1,Najarala,"Najarala Hide [Najarala]
Najarala Shell [Najarala]
Chilling Beak [Najarala]
Paralysis Sac"
599809,Flicker Axe 1,Najarala,"Hyper Hunter I
Najarala Sounder+ [Najarala]
Najarala Carapace [Najarala]
Chilling Beak [Najarala]"
858113,Danger Call 1,Najarala,"Najarala Shell [Najarala]
Najarala Sounder [Najarala]
Paralysis Sac"
858369,Hazardous Call 1,Najarala,"Hyper Hunter I
Najarala Hide+ [Najarala]
Najarala Sounder+ [Najarala]
Najarala Fang [Najarala]"
924161,Needle Ivy 1,Najarala,"Najarala Hide [Najarala]
Najarala Shell [Najarala]
Paralysis Sac"
83201,Skeletal Great Sword 1,Nakarkos,"Nakarkos Husk [Nakarkos]
Nakarkos Shell [Nakarkos]
Radiant Mucus [Nakarkos]"
83457,Astral Leo 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Radiant Mucus+ [Nakarkos]
LR Nakarkos Materials"
146689,Skeletal Blade 1,Nakarkos,"Nakarkos Skull
Nakarkos Husk [Nakarkos]
Radiant Mucus [Nakarkos]"
146945,Astral Taurus 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Nakarkos Fang [Nakarkos]
LR Nakarkos Materials"
213249,Skeletal Hammer 1,Nakarkos,"Nakarkos Husk [Nakarkos]
Nakarkos Vertebra [Nakarkos]
Radiant Mucus [Nakarkos]"
213505,Polaris Hammer 1,Nakarkos,"Nakarkos Arm Brace [Nakarkos]
Nakarkos Hide [Nakarkos]
Radiant Mucus+ [Nakarkos]
LR Nakarkos Materials"
278529,Skeletal Lance 1,Nakarkos,"Nakarkos Vertebra [Nakarkos]
Nakarkos Shell [Nakarkos]
Radiant Mucus [Nakarkos]"
278785,Astral Capricorn 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Nakarkos Fang [Nakarkos]
LR Nakarkos Materials"
340737,Skeletal Cannon 1,Nakarkos,"Nakarkos Husk [Nakarkos]
Nakarkos Shell [Nakarkos]
Nakarkos Vertebra [Nakarkos]"
340993,Cosmic Cannon 1,Nakarkos,"Nakarkos Arm Brace [Nakarkos]
Nakarkos Hide [Nakarkos]
Nakarkos Fang [Nakarkos]
LR Nakarkos Materials"
472321,Skeletal Bowgun 1,Nakarkos,"Nakarkos Skull
Nakarkos Husk [Nakarkos]
Nakarkos Vertebra [Nakarkos]"
472577,Polarstar Shooter 1,Nakarkos,"Nakarkos Fang [Nakarkos]
Nakarkos Arm Brace [Nakarkos]
Nakarkos Hide [Nakarkos]
LR Nakarkos Materials"
541185,Skeletal Sword 1,Nakarkos,"Nakarkos Vertebra [Nakarkos]
Nakarkos Skull
Radiant Mucus [Nakarkos]"
541441,Astral Pisces 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Nakarkos Fang [Nakarkos]
LR Nakarkos Materials"
603649,Skeletal Axe 1,Nakarkos,"Nakarkos Skull
Nakarkos Vertebra [Nakarkos]
Radiant Mucus [Nakarkos]"
603905,Polaris Skalvia 1,Nakarkos,"Nakarkos Arm Brace [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Nakarkos Hide [Nakarkos]
LR Nakarkos Materials"
670209,Chasm Gunlance 1,Nakarkos,"Nakarkos Vertebra [Nakarkos]
Nakarkos Skull
Radiant Mucus [Nakarkos]"
670465,Astral Centaurus 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Arm Brace [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
LR Nakarkos Materials"
733697,Skeletal Bow 1,Nakarkos,"Nakarkos Shell [Nakarkos]
Nakarkos Vertebra [Nakarkos]
Nakarkos Skull"
733953,Polar Avian Bow 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Nakarkos Fang [Nakarkos]
LR Nakarkos Materials"
802049,Chasm Blades 1,Nakarkos,"Nakarkos Skull
Nakarkos Shell [Nakarkos]
Radiant Mucus [Nakarkos]"
802305,Astral Gemini 1,Nakarkos,"Nakarkos Fang [Nakarkos]
Nakarkos Hide [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
LR Nakarkos Materials"
866817,Skeletal Melody 1,Nakarkos,"Nakarkos Shell [Nakarkos]
Nakarkos Vertebra [Nakarkos]
Radiant Mucus [Nakarkos]"
867073,Polaris Wraith 1,Nakarkos,"Nakarkos Hide [Nakarkos]
Nakarkos Arm Brace [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
LR Nakarkos Materials"
928769,Skeletal Cudgel 1,Nakarkos,"Nakarkos Vertebra [Nakarkos]
Nakarkos Shell [Nakarkos]
Radiant Mucus [Nakarkos]"
929025,Polaris Zimbal 1,Nakarkos,"Nakarkos Fang [Nakarkos]
Nakarkos Cuttlebone [Nakarkos]
Nakarkos Hide [Nakarkos]
LR Nakarkos Materials"
993025,Wicked Edge 1,Nakarkos,"Nakarkos Skull
Nakarkos Husk [Nakarkos]
Radiant Mucus [Nakarkos]"
993281,Gant Blade 1,Nakarkos,"Nakarkos Cuttlebone [Nakarkos]
Nakarkos Hide [Nakarkos]
Nakarkos Fang [Nakarkos]
LR Nakarkos Materials"
70401,Hidden Blade 1,Nargacuga,"Nargacuga Cutwing [Nargacuga]
Nargacuga Blackfur [Nargacuga]
Nargacuga Scale [Nargacuga]
Monster Bone L"
132353,Hidden Edge 1,Nargacuga,"Nargacuga Scale [Nargacuga]
Narga Tailspike [Nargacuga]
Nargacuga Blackfur [Nargacuga]
Monster Bone L"
209665,Hidden Breaker 1,Nargacuga,"Nargacuga Blackfur [Nargacuga]
Nargacuga Scale [Nargacuga]
Nargacuga Fang [Nargacuga]
Monster Bone L"
268289,Hidden Stinger 1,Nargacuga,"Nargacuga Tail [Nargacuga]
Nargacuga Cutwing [Nargacuga]
Nargacuga Fang [Nargacuga]
Monster Bone L"
329729,Hidden Gambit 1,Nargacuga,"Nargacuga Scale [Nargacuga]
Nargacuga Blackfur [Nargacuga]
Nargacuga Cutwing [Nargacuga]
Monster Bone L"
468737,Hidden Eye 1,Nargacuga,"Nargacuga Scale [Nargacuga]
Nargacuga Blackfur [Nargacuga]
Monster Bone M"
526849,Hidden Saber 1,Nargacuga,"Nargacuga Cutwing [Nargacuga]
Nargacuga Blackfur [Nargacuga]
Narga Tailspike [Nargacuga]
Machalite Ore"
597761,Hidden Axe 1,Nargacuga,"Nargacuga Cutwing [Nargacuga]
Nargacuga Blackfur [Nargacuga]
Nargacuga Tail [Nargacuga]
Monster Bone L"
666369,Hidden Gunlance 1,Nargacuga,"Nargacuga Cutwing [Nargacuga]
Nargacuga Tail [Nargacuga]
Nargacuga Scale [Nargacuga]
Monster Bone L"
723457,Hidden Bow 1,Nargacuga,"Nargacuga Blackfur [Nargacuga]
Nargacuga Cutwing [Nargacuga]
Monster Bone M"
795137,Hidden Gemini 1,Nargacuga,"Nargacuga Cutwing [Nargacuga]
Nargacuga Scale [Nargacuga]
Nargacuga Fang [Nargacuga]
Monster Bone L"
856065,Hidden Harmonic 1,Nargacuga,"Nargacuga Blackfur [Nargacuga]
Nargacuga Cutwing [Nargacuga]
Narga Tailspike [Nargacuga]
Screamer Sac"
919553,Hidden Scythe 1,Nargacuga,"Nargacuga Cutwing [Nargacuga]
Nargacuga Scale [Nargacuga]
Narga Tailspike [Nargacuga]
Machalite Ore"
98049,Immane Blade 1,Nerscylla,"Nerscylla Carapace [Nerscylla]
Nerscylla Shear [Nerscylla]
Spider Web"
98305,Scylla Blade 1,Nerscylla,"Hyper Keenclaw
Nerscylla Cortex [Nerscylla]
Nerscylla Scishorn [Nerscylla]"
161537,Scaly Sword 1,Nerscylla,"Nerscylla Sharpclaw [Nerscylla]
Nerscylla Carapace [Nerscylla]
Spider Web"
161793,Bloodscale Sword 1,Nerscylla,"Hyper Keenclaw
Nerscylla Cortex [Nerscylla]
Nerscylla Scishorn [Nerscylla]"
228097,Cluster Hammer 1,Nerscylla,"Nerscylla Carapace [Nerscylla]
Nerscylla Shear [Nerscylla]
Coma Sac"
228353,Cluster Musterer 1,Nerscylla,"Nerscylla Cortex [Nerscylla]
Nerscylla Scishorn [Nerscylla]
Hyper Coma Sac"
353281,Ner Bustergun 1,Nerscylla,"Nerscylla Carapace [Nerscylla]
Nerscylla Shear [Nerscylla]
Coma Sac"
554241,Blood Cry 1,Nerscylla,"Nerscylla Sharpclaw [Nerscylla]
Nerscylla Carapace [Nerscylla]
Spider Web"
554497,Noble Blood Cry 1,Nerscylla,"Hyper Keenclaw
Nerscylla Hardclaw [Nerscylla]
Nerscylla Scishorn [Nerscylla]"
682753,Shell Gunbird 1,Nerscylla,"Nerscylla Carapace [Nerscylla]
Nerscylla Shear [Nerscylla]
Spider Web"
683009,Noble Gunbird 1,Nerscylla,"Hyper Keenclaw
Nerscylla Cortex [Nerscylla]
Nerscylla Scishorn [Nerscylla]"
745985,Scylla Fist 1,Nerscylla,"Nerscylla Carapace [Nerscylla]
Nerscylla Shear [Nerscylla]
Spider Web"
746241,Scylla Weave 1,Nerscylla,"Nerscylla Cortex [Nerscylla]
Nerscylla Hardclaw [Nerscylla]
S.Queen Hardclaw [Seltas Queen]
Spider Web"
936961,Assault Glaive 1,Nerscylla,"Hyper Keenclaw
Nerscylla Hardclaw [Nerscylla]
Nerscylla Cortex [Nerscylla]"
1002241,Arachnoscale 1,Nerscylla,"Nerscylla Carapace [Nerscylla]
Nerscylla Sharpclaw [Nerscylla]
Spider Web"
67073,Type 41 Wyvernator 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Hide [Nibelsnarf]
Machalite Ore"
198401,Type 42 Shellbuster 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Claw [Nibelsnarf]
Monster Bone M
Iron Ore"
269569,Type 43 Dragonlance 1,Nibelsnarf,"Nibelsnarf Claw [Nibelsnarf]
Nibelsnarf Shell [Nibelsnarf]
Iron Ore"
336385,Type 46 Gunflage 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Hide [Nibelsnarf]
Machalite Ore
Monster Bone M"
355329,Super Trench Snarfer 1,Nibelsnarf,"Monster Slogbone
Nibelsnarf Crown [Nibelsnarf]
Nibelsnarf Talon [Nibelsnarf]
Lrg Wyvern Gem"
662017,Type 62 Stormlance 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Hide [Nibelsnarf]
Monster Bone L"
725505,Type 64 Multibow 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Hide [Nibelsnarf]
Nibelsnarf Claw [Nibelsnarf]"
787969,Type 51 Macerators 1,Nibelsnarf,"Nibelsnarf Claw [Nibelsnarf]
Nibelsnarf Shell [Nibelsnarf]
Iron Ore
Brute Bone"
856577,Type 63 Warmonica 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Hide [Nibelsnarf]
Machalite Ore"
984577,Type 31 Wyvernslayer 1,Nibelsnarf,"Nibelsnarf Shell [Nibelsnarf]
Nibelsnarf Hide [Nibelsnarf]
Machalite Ore"
95745,Cloaked Blade 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Hrd Wingtalon [Malfestio]
Malfestio Grandwing [Malfestio]"
158977,Cloaked Fan 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Grandwing [Malfestio]
Malfestio Hrd Wingtalon [Malfestio]"
289537,Cloaked Coloris 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Hrd Wingtalon [Malfestio]
Malfestio Grandwing [Malfestio]"
350209,Cloaked Horror 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Luckear [Malfestio]
Azure Plume [Malfestio]"
482305,Cloaked Threat 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Azure Plume [Malfestio]
Malfestio Grandwing [Malfestio]"
552193,Cloaked Baron 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Grandwing [Malfestio]
Azure Plume [Malfestio]"
613633,Cloaked Kaleidos 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Hrd Wingtalon [Malfestio]
Malfestio Luckear [Malfestio]"
680193,Cloaked Blaster 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Azure Plume [Malfestio]
Malfestio Hrd Wingtalon [Malfestio]"
1000193,Cloaked Edge 1,Nightcloak Malfestio,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Grandwing [Malfestio]
Malfestio Hrd Wingtalon [Malfestio]"
96513,Fatalis Ancestor 1,Old Fatalis,"Old Fatalis Cortex [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
159489,O. Fatalis Sword 1,Old Fatalis,"Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]
Old Fatalis Cortex [Old Fatalis]"
226049,Old Fatalis Buster 1,Old Fatalis,"Old Fatalis Cortex [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
290305,O. Fatalis Lance 1,Old Fatalis,"Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Cortex [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
351233,Fatalis Enslaver 1,Old Fatalis,"Old Fatalis Cortex [Old Fatalis]
Old Fatalis Fellwing [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]"
483073,Ancient Bowgun 1,Old Fatalis,"Old Fatalis Shard [Old Fatalis]
Old Fatalis Fellwing [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]"
552961,Fatalis Ascencia 1,Old Fatalis,"Old Fatalis Fellwing [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
614401,Fatalis Force 1,Old Fatalis,"Old Fatalis Cortex [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
680705,O. Fatalis Gunlance 1,Old Fatalis,"Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Cortex [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
744449,Glory and Grandeur 1,Old Fatalis,"Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]
Old Fatalis Cortex [Old Fatalis]"
814593,Ultimus Celestials 1,Old Fatalis,"Old Fatalis Cortex [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
877057,Old Fatalis Lied 1,Old Fatalis,"Old Fatalis Cortex [Old Fatalis]
Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Fellwing [Old Fatalis]"
935425,Fatalis Soldier 1,Old Fatalis,"Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Cortex [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
1000961,Fatalis Mien 1,Old Fatalis,"Old Fatalis Hardhorn [Old Fatalis]
Old Fatalis Cortex [Old Fatalis]
Old Fatalis Shard [Old Fatalis]"
69121,Plesioth Watercutter 1,Plesioth,"Plesioth Fin+ [Plesioth]
Plesioth Webbing [Plesioth]
Cephalos Scale+"
140289,Weary Finsword 1,Plesioth,"Plesioth Fin+ [Plesioth]
Plesioth Webbing [Plesioth]
Cephalos Fin+
Sleep Sac [Malfestio]"
208385,Plesioth Head 1,Plesioth,"Plesioth Scale+ [Plesioth]
Plesioth Head [Plesioth]
Monster Keenbone"
331265,Pressurized Plaser 1,Plesioth,"Plesioth Scale+ [Plesioth]
Plesioth Fin+ [Plesioth]
Plesioth Webbing [Plesioth]
King Scarab"
469505,Maelstrom 1,Plesioth,"Hyper Hunter I
Plesioth Fin+ [Plesioth]
Plesioth Scale+ [Plesioth]
Carbalite Ore"
538369,Plesioth Splasher 1,Plesioth,"Plesioth Scale+ [Plesioth]
Plesioth Fin+ [Plesioth]
Mega Demondrug"
598273,Finslash 1,Plesioth,"Plesioth Scale+ [Plesioth]
Plesioth Fin+ [Plesioth]
Plesioth Webbing [Plesioth]
Sleep Sac [Malfestio]"
657409,Marine Fisher 1,Plesioth,"Plesioth Fin+ [Plesioth]
Plesioth Webbing [Plesioth]
Carbalite Ore
Burst Arowana"
816641,Verdant Slashers 1,Plesioth,"Hyper Coma Sac
Plesioth Shard [Plesioth]
Hrd Ples Webbing [Plesioth]"
921601,Fin Harpoon 1,Plesioth,"Plesioth Fin+ [Plesioth]
Plesioth Webbing [Plesioth]
Coma Sac"
96769,Lightbreak Blade 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]
Brach Cortex [Brachydios]"
159745,Lightbreak Sword 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Brach Obliterator [Raging Brachydios]
Brach Lash [Brachydios]"
226305,Lightbreak Hammer 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]
Brach Crown [Brachydios]"
290561,Lightbreak Lance 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Brach Obliterator [Raging Brachydios]
Brach Cortex [Brachydios]"
351489,Lightbreak Cannon 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Brach Cortex [Brachydios]
Flashpoint Slime [Raging Brachydios]"
483329,Lightbreak Gun 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Brach Cortex [Brachydios]
Flashpoint Slime [Raging Brachydios]"
553217,Lightbreak Edge 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]
Fine Brach Ebonshell [Brachydios]"
614657,Lightbreak Axe 1,Raging Brachydios,"Brach Cortex [Brachydios]
Flashpoint Slime [Raging Brachydios]
Brach Warhead [Raging Brachydios]"
680961,Lightbreak Gunlance 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Brach Obliterator [Raging Brachydios]
Brach Lash [Brachydios]"
744705,Lightbreak Bow 1,Raging Brachydios,"Brach Crown [Brachydios]
Flashpoint Slime [Raging Brachydios]
Fine Brach Ebonshell [Brachydios]"
814849,Lightbreak Twins 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]
Brach Cortex [Brachydios]"
877313,Lightbreak Timbre 1,Raging Brachydios,"Fine Brach Ebonshell [Brachydios]
Brach Warhead [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]"
935681,Lightbreak Press 1,Raging Brachydios,"Brach Warhead [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]
Fine Brach Ebonshell [Brachydios]"
1001217,Lightbreak C. Blade 1,Raging Brachydios,"Brach Obliterator [Raging Brachydios]
Flashpoint Slime [Raging Brachydios]
Brach Cortex [Brachydios]"
82177,Demon Rod 1,Rajang,"Rajang Horn+ [Rajang]
Rajang Fang+ [Rajang]
Rajang Tail [Rajang]
Fucium Ore"
139777,Rajang Club 1,Rajang,"Rajang Horn+ [Rajang]
Rajang Claw+ [Rajang]
Rajang Blackfur [Rajang]"
200961,Mane Malice 1,Rajang,"Rajang Blackfur [Rajang]
Rajang Horn+ [Rajang]
Rajang Fang+ [Rajang]"
274177,Demon Lance 1,Rajang,"Rajang Horn+ [Rajang]
Rajang Tail [Rajang]
Rajang Blackfur [Rajang]"
473345,Rajang Barrage 1,Rajang,"Gold Rajang Pelt [Rajang]
Rajang Blackfur [Rajang]
Rajang Horn+ [Rajang]
Monster Hardbone"
535809,Demon Halberd 1,Rajang,"Rajang Fang+ [Rajang]
Rajang Blackfur [Rajang]
Fucium Ore"
602625,Undying Axe 1,Rajang,"Rajang Horn+ [Rajang]
Rajang Blackfur [Rajang]
Rajang Fang+ [Rajang]
Stoutbone"
663297,Demon Gunlance 1,Rajang,"Rajang Horn+ [Rajang]
Rajang Claw+ [Rajang]
Monster Hardbone"
734209,Beast Thunderbow 1,Rajang,"Rajang Blackfur [Rajang]
Rajang Fang+ [Rajang]
Rajang Claw+ [Rajang]
Monster Hardbone"
801281,Suzuka Takamaru 1,Rajang,"Rajang Horn+ [Rajang]
Rajang Blackfur [Rajang]
Stoutbone
Carbalite Ore"
866561,Denden Daiko 1,Rajang,"Rajang Blackfur [Rajang]
Rajang Horn+ [Rajang]
Rajang Tail [Rajang]
Stoutbone"
928257,Metal Mauler 1,Rajang,"Rajang Blackfur [Rajang]
Rajang Horn+ [Rajang]
Rajang Fang+ [Rajang]
Stoutbone"
992769,Demonlord Blade 1,Rajang,"Rajang Blackfur [Rajang]
Rajang Horn+ [Rajang]
Rajang Claw+ [Rajang]
Stoutbone"
72449,Red Wing 1,Rathalos,"Rathalos Scale [Rathalos]
Rathalos Webbing [Rathalos]
Flame Sac"
75009,Spartacus Blade 1,Rathalos,"Rathalos Carapace [Rathalos]
Rathalos Tail [Rathalos]
Rathalos Plate"
98561,Reddnaught 1,Rathalos,"Commendation XX
Rathalos Cortex [Rathalos]
Rathalos Lash [Rathalos]
Rathalos Fellwing"
138753,Djinn 1,Rathalos,"Rathalos Shell [Rathalos]
Rathalos Webbing [Rathalos]
Flame Sac"
276225,Red Tail 1,Rathalos,"Rathalos Scale [Rathalos]
Rathalos Tail [Rathalos]
Flame Sac"
467969,Rathling Gun 1,Rathalos,"Rathalos Scale [Rathalos]
Rathalos Shell [Rathalos]
Rath Wingtalon
Machalite Ore"
532993,"Wyvern Blade Blood"" 1""",Rathalos,"Rathalos Scale [Rathalos]
Rathalos Shell [Rathalos]
Firestone"
597249,Rath Flame Splitter 1,Rathalos,"Rathalos Shell [Rathalos]
Rath Wingtalon
Rathalos Tail [Rathalos]"
660481,Red Rook 1,Rathalos,"Rathalos Tail [Rathalos]
Rathalos Scale [Rathalos]
Rathalos Webbing [Rathalos]"
724993,Prominence Bow 1,Rathalos,"Rathalos Shell [Rathalos]
Rathalos Scale [Rathalos]
Firestone"
988673,Axelion Blade 1,Rathalos,"Rathalos Shell [Rathalos]
Rathalos Tail [Rathalos]
Flame Sac"
